Files already downloaded and verified
Complete_Aicity_Car196 dataset loaded
  subset   | # ids | # images
  ---------------------------
  train    |   429 |    43399
  val      |   100 |     9721
  trainval |   529 |    53120
  query    |    50 |     5903
  gallery  |    50 |     5903
=> Loaded checkpoint './pretrain_models/se_resnext101_32x4d-3b2fe3d8.pth'
Adam
Epoch: [1][104/132]	Base_Lr: 0.00003 	Time 0.569 (0.607)	Data 0.000 (0.004)	Loss 6.280 (6.282)	Prec 0.00% (0.12%)	
Epoch: [1][105/132]	Base_Lr: 0.00003 	Time 0.578 (0.607)	Data 0.000 (0.004)	Loss 6.287 (6.282)	Prec 0.00% (0.12%)	
Epoch: [1][106/132]	Base_Lr: 0.00003 	Time 0.575 (0.607)	Data 0.000 (0.004)	Loss 6.279 (6.282)	Prec 0.00% (0.12%)	
Epoch: [1][107/132]	Base_Lr: 0.00003 	Time 0.581 (0.606)	Data 0.000 (0.004)	Loss 6.284 (6.282)	Prec 0.00% (0.12%)	
Epoch: [1][108/132]	Base_Lr: 0.00003 	Time 0.571 (0.606)	Data 0.000 (0.004)	Loss 6.274 (6.282)	Prec 0.00% (0.12%)	
Epoch: [1][109/132]	Base_Lr: 0.00003 	Time 0.571 (0.606)	Data 0.000 (0.004)	Loss 6.278 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][110/132]	Base_Lr: 0.00003 	Time 0.588 (0.606)	Data 0.000 (0.004)	Loss 6.283 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][111/132]	Base_Lr: 0.00003 	Time 0.601 (0.606)	Data 0.000 (0.004)	Loss 6.279 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][112/132]	Base_Lr: 0.00003 	Time 0.574 (0.605)	Data 0.000 (0.004)	Loss 6.282 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][113/132]	Base_Lr: 0.00003 	Time 0.569 (0.605)	Data 0.000 (0.004)	Loss 6.286 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][114/132]	Base_Lr: 0.00003 	Time 0.572 (0.605)	Data 0.000 (0.004)	Loss 6.288 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][115/132]	Base_Lr: 0.00003 	Time 0.578 (0.604)	Data 0.000 (0.004)	Loss 6.293 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][116/132]	Base_Lr: 0.00003 	Time 0.585 (0.604)	Data 0.000 (0.004)	Loss 6.287 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][117/132]	Base_Lr: 0.00003 	Time 0.570 (0.604)	Data 0.000 (0.004)	Loss 6.282 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][118/132]	Base_Lr: 0.00003 	Time 0.567 (0.604)	Data 0.000 (0.004)	Loss 6.284 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][119/132]	Base_Lr: 0.00003 	Time 0.573 (0.603)	Data 0.000 (0.004)	Loss 6.279 (6.282)	Prec 0.00% (0.11%)	
Epoch: [1][120/132]	Base_Lr: 0.00003 	Time 0.574 (0.603)	Data 0.000 (0.004)	Loss 6.283 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][121/132]	Base_Lr: 0.00003 	Time 0.569 (0.603)	Data 0.000 (0.004)	Loss 6.287 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][122/132]	Base_Lr: 0.00003 	Time 0.570 (0.603)	Data 0.000 (0.004)	Loss 6.283 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][123/132]	Base_Lr: 0.00003 	Time 0.572 (0.602)	Data 0.000 (0.004)	Loss 6.283 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][124/132]	Base_Lr: 0.00003 	Time 0.573 (0.602)	Data 0.000 (0.004)	Loss 6.277 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][125/132]	Base_Lr: 0.00003 	Time 0.573 (0.602)	Data 0.000 (0.004)	Loss 6.289 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][126/132]	Base_Lr: 0.00003 	Time 0.569 (0.602)	Data 0.000 (0.004)	Loss 6.287 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][127/132]	Base_Lr: 0.00003 	Time 0.573 (0.601)	Data 0.000 (0.004)	Loss 6.275 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][128/132]	Base_Lr: 0.00003 	Time 0.571 (0.601)	Data 0.000 (0.004)	Loss 6.289 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][129/132]	Base_Lr: 0.00003 	Time 0.568 (0.601)	Data 0.000 (0.004)	Loss 6.284 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][130/132]	Base_Lr: 0.00003 	Time 0.598 (0.601)	Data 0.000 (0.004)	Loss 6.290 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][131/132]	Base_Lr: 0.00003 	Time 0.597 (0.601)	Data 0.000 (0.004)	Loss 6.281 (6.282)	Prec 0.00% (0.10%)	
Epoch: [1][132/132]	Base_Lr: 0.00003 	Time 0.578 (0.601)	Data 0.000 (0.003)	Loss 6.281 (6.282)	Prec 0.00% (0.09%)	
Epoch: [2][1/132]	Base_Lr: 0.00003 	Time 0.870 (0.870)	Data 0.299 (0.299)	Loss 6.278 (6.278)	Prec 0.00% (0.00%)	
Epoch: [2][2/132]	Base_Lr: 0.00003 	Time 0.573 (0.721)	Data 0.000 (0.150)	Loss 6.279 (6.278)	Prec 0.00% (0.00%)	
Epoch: [2][3/132]	Base_Lr: 0.00003 	Time 0.573 (0.672)	Data 0.000 (0.100)	Loss 6.277 (6.278)	Prec 6.25% (2.08%)	
Epoch: [2][4/132]	Base_Lr: 0.00003 	Time 0.571 (0.646)	Data 0.000 (0.075)	Loss 6.267 (6.275)	Prec 0.00% (1.56%)	
Epoch: [2][5/132]	Base_Lr: 0.00003 	Time 0.574 (0.632)	Data 0.000 (0.060)	Loss 6.264 (6.273)	Prec 0.00% (1.25%)	
Epoch: [2][6/132]	Base_Lr: 0.00003 	Time 0.572 (0.622)	Data 0.000 (0.050)	Loss 6.262 (6.271)	Prec 0.00% (1.04%)	
Epoch: [2][7/132]	Base_Lr: 0.00003 	Time 0.574 (0.615)	Data 0.000 (0.043)	Loss 6.258 (6.269)	Prec 0.00% (0.89%)	
Epoch: [2][8/132]	Base_Lr: 0.00003 	Time 0.574 (0.610)	Data 0.000 (0.038)	Loss 6.266 (6.269)	Prec 0.00% (0.78%)	
Epoch: [2][9/132]	Base_Lr: 0.00003 	Time 0.570 (0.605)	Data 0.000 (0.034)	Loss 6.275 (6.270)	Prec 0.00% (0.69%)	
Epoch: [2][10/132]	Base_Lr: 0.00003 	Time 0.574 (0.602)	Data 0.000 (0.030)	Loss 6.263 (6.269)	Prec 6.25% (1.25%)	
Epoch: [2][11/132]	Base_Lr: 0.00003 	Time 0.572 (0.600)	Data 0.000 (0.028)	Loss 6.284 (6.270)	Prec 0.00% (1.14%)	
Epoch: [2][12/132]	Base_Lr: 0.00003 	Time 0.572 (0.597)	Data 0.000 (0.025)	Loss 6.270 (6.270)	Prec 6.25% (1.56%)	
Epoch: [2][13/132]	Base_Lr: 0.00003 	Time 0.572 (0.595)	Data 0.000 (0.023)	Loss 6.266 (6.270)	Prec 0.00% (1.44%)	
Epoch: [2][14/132]	Base_Lr: 0.00003 	Time 0.570 (0.594)	Data 0.000 (0.022)	Loss 6.277 (6.270)	Prec 0.00% (1.34%)	
Epoch: [2][15/132]	Base_Lr: 0.00003 	Time 0.574 (0.592)	Data 0.000 (0.020)	Loss 6.280 (6.271)	Prec 0.00% (1.25%)	
Epoch: [2][16/132]	Base_Lr: 0.00003 	Time 0.572 (0.591)	Data 0.000 (0.019)	Loss 6.281 (6.272)	Prec 0.00% (1.17%)	
Epoch: [2][17/132]	Base_Lr: 0.00003 	Time 0.575 (0.590)	Data 0.000 (0.018)	Loss 6.271 (6.272)	Prec 0.00% (1.10%)	
Epoch: [2][18/132]	Base_Lr: 0.00003 	Time 0.573 (0.589)	Data 0.000 (0.017)	Loss 6.274 (6.272)	Prec 0.00% (1.04%)	
Epoch: [2][19/132]	Base_Lr: 0.00003 	Time 0.570 (0.588)	Data 0.000 (0.016)	Loss 6.267 (6.272)	Prec 0.00% (0.99%)	
Epoch: [2][20/132]	Base_Lr: 0.00003 	Time 0.574 (0.587)	Data 0.000 (0.015)	Loss 6.256 (6.271)	Prec 0.00% (0.94%)	
Epoch: [2][21/132]	Base_Lr: 0.00003 	Time 0.573 (0.587)	Data 0.000 (0.015)	Loss 6.269 (6.271)	Prec 0.00% (0.89%)	
Epoch: [2][22/132]	Base_Lr: 0.00003 	Time 0.573 (0.586)	Data 0.000 (0.014)	Loss 6.269 (6.271)	Prec 0.00% (0.85%)	
Epoch: [2][23/132]	Base_Lr: 0.00003 	Time 0.574 (0.586)	Data 0.000 (0.013)	Loss 6.265 (6.270)	Prec 0.00% (0.82%)	
Epoch: [2][24/132]	Base_Lr: 0.00003 	Time 0.571 (0.585)	Data 0.000 (0.013)	Loss 6.264 (6.270)	Prec 0.00% (0.78%)	
Epoch: [2][25/132]	Base_Lr: 0.00003 	Time 0.573 (0.584)	Data 0.000 (0.012)	Loss 6.277 (6.270)	Prec 0.00% (0.75%)	
Epoch: [2][26/132]	Base_Lr: 0.00003 	Time 0.575 (0.584)	Data 0.000 (0.012)	Loss 6.276 (6.271)	Prec 0.00% (0.72%)	
Epoch: [2][27/132]	Base_Lr: 0.00003 	Time 0.571 (0.584)	Data 0.000 (0.011)	Loss 6.269 (6.271)	Prec 0.00% (0.69%)	
Epoch: [2][28/132]	Base_Lr: 0.00003 	Time 0.573 (0.583)	Data 0.000 (0.011)	Loss 6.279 (6.271)	Prec 0.00% (0.67%)	
Epoch: [2][29/132]	Base_Lr: 0.00003 	Time 0.573 (0.583)	Data 0.000 (0.011)	Loss 6.267 (6.271)	Prec 0.00% (0.65%)	
Epoch: [2][30/132]	Base_Lr: 0.00003 	Time 0.574 (0.583)	Data 0.000 (0.010)	Loss 6.285 (6.271)	Prec 0.00% (0.63%)	
